,I,co,cn,c-dot,dt
12508,1.25,38481.851196054406,38499.27378003151,9.136583060918609,2.0022488772857745
12509,1.25,38499.27378003151,38516.696367027514,9.13658464406249,2.0022488772857745
12510,1.25,38516.696367027514,38534.11895701938,9.136586215130583,2.0022488772857745
12511,1.25,38534.11895701938,38551.54154998411,9.136587774124884,2.0022488772857745
12512,1.25,38551.54154998411,38568.96414589866,9.136589321041036,2.0022488772857745
12513,1.25,38568.96414589866,38586.38674474001,9.136590855887032,2.0022488772857745
12514,1.25,38586.38674474001,38603.809346485126,9.136592378655239,2.0022488772857745
12515,1.25,38603.809346485126,38621.23195111101,9.136593889348566,2.0022488772857745
12516,1.25,38621.23195111101,38638.65455859459,9.136595387966832,2.0022488772857745
12517,1.25,38638.65455859459,38656.07716891289,9.136596874509491,2.0022488772857745
12518,1.25,38656.07716891289,38673.49978204285,9.13659834897963,2.0022488772857745
12519,1.25,38673.49978204285,38690.92239796144,9.136599811372891,2.0022488772857745
12520,1.25,38690.92239796144,38708.34501664567,9.136601261689636,2.0022488772857745
12521,1.25,38708.34501664567,38725.767638072466,9.136602699934953,2.0022488772857745
12522,1.25,38725.767638072466,38743.190262218835,9.13660412610121,2.0022488772857745
12523,1.25,38743.190262218835,38760.61288906175,9.136605540196221,2.0022488772857745
12524,1.25,38760.61288906175,38778.03551857818,9.136606942214716,2.0022488772857745
12525,1.25,38778.03551857818,38795.45815074509,9.136608332157241,2.0022488772857745
12526,1.25,38795.45815074509,38812.88078553948,9.136609710025793,2.0022488772857745
12527,1.25,38812.88078553948,38830.30342293828,9.136611075817648,2.0022488772857745
12528,1.25,38830.30342293828,38847.72606291851,9.13661242953753,2.0022488772857745
12529,1.25,38847.72606291851,38865.148705457126,9.136613771181441,2.0022488772857745
12530,1.25,38865.148705457126,38882.571350531085,9.136615100747747,2.0022488772857745
12531,1.25,38882.571350531085,38899.99399811739,9.136616418240989,2.0022488772857745
12532,1.25,38899.99399811739,38917.41664819299,9.136617723660077,2.0022488772857745
12533,1.25,38917.41664819299,38934.839300734886,9.136619017003195,2.0022488772857745
12534,1.25,38934.839300734886,38952.26195572003,9.136620298271614,2.0022488772857745
12535,1.25,38952.26195572003,38969.6846131254,9.13662156746479,2.0022488772857745
12536,1.25,38969.6846131254,38987.107272927984,9.136622824582357,2.0022488772857745
12537,1.25,38987.107272927984,39004.529935104736,9.136624069625226,2.0022488772857745
12538,1.25,39004.529935104736,39021.952599632634,9.136625302593579,2.0022488772857745
12539,1.25,39021.952599632634,39039.37526648866,9.13662652348705,2.0022488772857745
12540,1.25,39039.37526648866,39056.79793564979,9.13662773230328,2.0022488772857745
12541,1.25,39056.79793564979,39074.22060709298,9.136628929047719,2.0022488772857745
12542,1.25,39074.22060709298,39091.643280795244,9.13663011371655,2.0022488772857745
12543,1.25,39091.643280795244,39109.06595673351,9.136631286307956,2.0022488772857745
12544,1.25,39109.06595673351,39126.488634884765,9.136632446826482,2.0022488772857745
12545,1.25,39126.488634884765,39143.91131522601,9.136633595268126,2.0022488772857745
12546,1.25,39143.91131522601,39161.333997734204,9.136634731637981,2.0022488772857745
12547,1.25,39161.333997734204,39178.75668238631,9.136635855931138,2.0022488772857745
12548,1.25,39178.75668238631,39196.17936915929,9.136636968145234,2.0022488772857745
12549,1.25,39196.17936915929,39213.60205803014,9.13663806829281,2.0022488772857745
12550,1.25,39213.60205803014,39231.02474897584,9.136639156356782,2.0022488772857745
12551,1.25,39231.02474897584,39248.44744197336,9.136640232352235,2.0022488772857745
12552,1.25,39248.44744197336,39265.87013699966,9.136641296269534,2.0022488772857745
12553,1.25,39265.87013699966,39283.29283403173,9.13664234811123,2.0022488772857745
12554,1.25,39283.29283403173,39300.71553304653,9.136643387878951,2.0022488772857745
12555,1.25,39300.71553304653,39318.13823402104,9.136644415572155,2.0022488772857745
12556,1.25,39318.13823402104,39335.560936932234,9.136645431189391,2.0022488772857745
12557,1.25,39335.560936932234,39352.9836417571,9.136646434733562,2.0022488772857745
12558,1.25,39352.9836417571,39370.40634847259,9.136647426199763,2.0022488772857745
12559,1.25,39370.40634847259,39387.82905705568,9.136648405593082,2.0022488772857745
12560,1.25,39387.82905705568,39405.251767483365,9.136649372909524,2.0022488772857745
12561,1.25,39405.251767483365,39422.6744797326,9.136650328153083,2.0022488772857745
12562,1.25,39422.6744797326,39440.09719378037,9.136651271321217,2.0022488772857745
12563,1.25,39440.09719378037,39457.51990960364,9.13665220241229,2.0022488772857745
12564,1.25,39457.51990960364,39474.94262717939,9.136653121431753,2.0022488772857745
12565,1.25,39474.94262717939,39492.365346484585,9.136654028371611,2.0022488772857745
12566,1.25,39492.365346484585,39509.78806749621,9.136654923241675,2.0022488772857745
12567,1.25,39509.78806749621,39527.21079019123,9.136655806032863,2.0022488772857745
12568,1.25,39527.21079019123,39544.63351454664,9.13665667675008,2.0022488772857745
12569,1.25,39544.63351454664,39562.05624053937,9.136657535392779,2.0022488772857745
12570,1.25,39562.05624053937,39579.478968146446,9.13665838195969,2.0022488772857745
12571,1.25,39579.478968146446,39596.901697344816,9.136659216453534,2.0022488772857745
12572,1.25,39596.901697344816,39614.32442811145,9.136660038870684,2.0022488772857745
12573,1.25,39614.32442811145,39631.747160423336,9.136660849211136,2.0022488772857745
12574,1.25,39631.747160423336,39649.169894257444,9.136661647480704,2.0022488772857745
12575,1.25,39649.169894257444,39666.592629590734,9.136662433671031,2.0022488772857745
12576,1.25,39666.592629590734,39684.01536640019,9.136663207789566,2.0022488772857745
12577,1.25,39684.01536640019,39701.43810466279,9.136663969832131,2.0022488772857745
12578,1.25,39701.43810466279,39718.86084435552,9.136664719798,2.0022488772857745
12579,1.25,39718.86084435552,39736.28358545531,9.13666545769153,2.0022488772857745
12580,1.25,39736.28358545531,39753.70632793919,9.136666183506367,2.0022488772857745
12581,1.25,39753.70632793919,39771.1290717841,9.136666897251226,2.0022488772857745
12582,1.25,39771.1290717841,39788.55181696702,9.136667598917754,2.0022488772857745
12583,1.25,39788.55181696702,39805.974563464915,9.13666828850922,2.0022488772857745
12584,1.25,39805.974563464915,39823.39731125479,9.136668966027258,2.0022488772857745
12585,1.25,39823.39731125479,39840.82006031359,9.136669631467875,2.0022488772857745
12586,1.25,39840.82006031359,39858.24281061829,9.136670284837061,2.0022488772857745
12587,1.25,39858.24281061829,39875.665562145885,9.136670926127733,2.0022488772857745
12588,1.25,39875.665562145885,39893.08831487333,9.136671555343524,2.0022488772857745
12589,1.25,39893.08831487333,39910.51106877761,9.136672172487888,2.0022488772857745
12590,1.25,39910.51106877761,39927.933823835694,9.136672777554283,2.0022488772857745
12591,1.25,39927.933823835694,39945.35658002454,9.136673370545434,2.0022488772857745
12592,1.25,39945.35658002454,39962.77933732115,9.136673951462793,2.0022488772857745
12593,1.25,39962.77933732115,39980.2020957025,9.136674520304728,2.0022488772857745
12594,1.25,39980.2020957025,39997.62485514554,9.136675077072148,2.0022488772857745
12595,1.25,39997.62485514554,40015.047615627256,9.136675621763596,2.0022488772857745
12596,1.25,40015.047615627256,40032.47037712461,9.136676154380886,2.0022488772857745
12597,1.25,40032.47037712461,40049.8931396146,9.13667667492312,2.0022488772857745
12598,1.25,40049.8931396146,40067.31590307419,9.136677183388835,2.0022488772857745
12599,1.25,40067.31590307419,40084.73866748035,9.13667767978076,2.0022488772857745
12600,1.25,40084.73866748035,40102.16143281004,9.136678164097805,2.0022488772857745
12601,1.25,40102.16143281004,40119.58419904026,9.136678636339061,2.0022488772857745
12602,1.25,40119.58419904026,40137.00696614798,9.136679096506528,2.0022488772857745
12603,1.25,40137.00696614798,40154.42973411017,9.13667954459766,2.0022488772857745
12604,1.25,40154.42973411017,40171.8525029038,9.136679980615185,2.0022488772857745
12605,1.25,40171.8525029038,40189.27527250583,9.136680404556556,2.0022488772857745
12606,1.25,40189.27527250583,40206.69804289326,9.136680816423773,2.0022488772857745
12607,1.25,40206.69804289326,40224.12081404305,9.136681216215202,2.0022488772857745
12608,1.25,40224.12081404305,40241.54358593219,9.13668160393084,2.0022488772857745
12609,1.25,40241.54358593219,40258.96635853763,9.136681979573599,2.0022488772857745
12610,1.25,40258.96635853763,40276.38913183637,9.136682343138752,2.0022488772857745
12611,1.25,40276.38913183637,40293.811905805356,9.136682694631567,2.0022488772857745
12612,1.25,40293.811905805356,40311.234680421585,9.136683034047866,2.0022488772857745
12613,1.25,40311.234680421585,40328.65745566202,9.136683361389467,2.0022488772857745
12614,1.25,40328.65745566202,40346.080231503634,9.136683676655824,2.0022488772857745
12615,1.25,40346.080231503634,40363.50300792341,9.136683979847302,2.0022488772857745
12616,1.25,40363.50300792341,40380.92578489832,9.136684270964079,2.0022488772857745
12617,1.25,40380.92578489832,40398.34856240532,9.13668455000507,2.0022488772857745
12618,1.25,40398.34856240532,40415.77134042142,9.136684816972087,2.0022488772857745
12619,1.25,40415.77134042142,40433.19411892355,9.136685071862951,2.0022488772857745
12620,1.25,40433.19411892355,40450.616897888736,9.136685314679845,2.0022488772857745
12621,1.25,40450.616897888736,40468.039677293906,9.136685545419859,2.0022488772857745
12622,1.25,40468.039677293906,40485.46245711606,9.136685764088806,2.0022488772857745
12623,1.25,40485.46245711606,40502.88523733216,9.136685970676336,2.0022488772857745
12624,1.25,40502.88523733216,40520.30801791918,9.136686165195888,2.0022488772857745
12625,1.25,40520.30801791918,40537.7307988541,9.136686347636017,2.0022488772857745
12626,1.25,40537.7307988541,40555.15358011388,9.136686518002172,2.0022488772857745
12627,1.25,40555.15358011388,40572.576361675536,9.136686676294177,2.0022488772857745
12628,1.25,40572.576361675536,40589.999143516,9.136686822510573,2.0022488772857745
12629,1.25,40589.999143516,40607.421925612245,9.13668695665009,2.0022488772857745
12630,1.25,40607.421925612245,40624.844707941265,9.13668707871727,2.0022488772857745
12631,1.25,40624.844707941265,40642.26749048004,9.136687188709026,2.0022488772857745
12632,1.25,40642.26749048004,40659.6902732055,9.136687286624445,2.0022488772857745
12633,1.25,40659.6902732055,40677.113056094684,9.136687372465351,2.0022488772857745
12634,1.25,40677.113056094684,40694.535839124525,9.136687446232465,2.0022488772857745
12635,1.25,40694.535839124525,40711.958622272,9.136687507922336,2.0022488772857745
12636,1.25,40711.958622272,40729.38140551409,9.136687557539144,2.0022488772857745
12637,1.25,40729.38140551409,40746.804188827766,9.136687595080526,2.0022488772857745
12638,1.25,40746.804188827766,40764.22697219,9.136687620545572,2.0022488772857745
12639,1.25,40764.22697219,40781.64975557777,9.13668763393774,2.0022488772857745
12640,1.25,40781.64975557777,40799.07253896805,9.13668763525339,2.0022488772857745
12641,1.25,40799.07253896805,40816.495322337825,9.136687624493073,2.0022488772857745
12642,1.25,40816.495322337825,40833.91810566405,9.136687601661505,2.0022488772857745
12643,1.25,40833.91810566405,40851.3408889237,9.136687566749607,2.0022488772857745
12644,1.25,40851.3408889237,40868.76367209376,9.136687519767008,2.0022488772857745
12645,1.25,40868.76367209376,40886.1864551512,9.136687460707169,2.0022488772857745
12646,1.25,40886.1864551512,40903.60923807299,9.136687389574627,2.0022488772857745
12647,1.25,40903.60923807299,40921.03202083612,9.136687306364115,2.0022488772857745
12648,1.25,40921.03202083612,40938.454803417546,9.136687211080542,2.0022488772857745
12649,1.25,40938.454803417546,40955.877585794246,9.136687103720451,2.0022488772857745
12650,1.25,40955.877585794246,40973.30036794321,9.136686984286388,2.0022488772857745
12651,1.25,40973.30036794321,40990.72314984138,9.136686852779082,2.0022488772857745
12652,1.25,40990.72314984138,41008.14593146575,9.136686709192897,2.0022488772857745
12653,1.25,41008.14593146575,41025.5687127933,9.136686553533467,2.0022488772857745
12654,1.25,41025.5687127933,41042.991493801,9.136686385800974,2.0022488772857745
12655,1.25,41042.991493801,41060.41427446582,9.136686205989603,2.0022488772857745
12656,1.25,41060.41427446582,41077.83705476472,9.136686014106077,2.0022488772857745
12657,1.25,41077.83705476472,41095.25983467471,9.136685810147307,2.0022488772857745
12658,1.25,41095.25983467471,41112.68261417272,9.136685594112386,2.0022488772857745
12659,1.25,41112.68261417272,41130.10539323577,9.136685366002947,2.0022488772857745
12660,1.25,41130.10539323577,41147.52817184081,9.136685125819717,2.0022488772857745
12661,1.25,41147.52817184081,41164.9509499648,9.13668487355761,2.0022488772857745
12662,1.25,41164.9509499648,41182.37372758474,9.136684609226075,2.0022488772857745
12663,1.25,41182.37372758474,41199.796504677586,9.136684332814205,2.0022488772857745
12664,1.25,41199.796504677586,41217.21928122033,9.13668404433091,2.0022488772857745
12665,1.25,41217.21928122033,41234.64205718992,9.13668374377255,2.0022488772857745
12666,1.25,41234.64205718992,41252.06483256336,9.136683431135678,2.0022488772857745
12667,1.25,41252.06483256336,41269.487607317606,9.13668310642756,2.0022488772857745
12668,1.25,41269.487607317606,41286.91038142964,9.136682769642197,2.0022488772857745
12669,1.25,41286.91038142964,41304.33315487644,9.13668242078341,2.0022488772857745
12670,1.25,41304.33315487644,41321.75592763496,9.136682059849013,2.0022488772857745
12671,1.25,41321.75592763496,41339.17869968218,9.136681686837377,2.0022488772857745
12672,1.25,41339.17869968218,41356.6014709951,9.136681301754129,2.0022488772857745
12673,1.25,41356.6014709951,41374.024241550665,9.13668090459491,2.0022488772857745
12674,1.25,41374.024241550665,41391.44701132585,9.136680495359721,2.0022488772857745
12675,1.25,41391.44701132585,41408.869780297646,9.136680074050743,2.0022488772857745
12676,1.25,41408.869780297646,41426.292548443016,9.1366796406647,2.0022488772857745
12677,1.25,41426.292548443016,41443.71531573895,9.136679195205234,2.0022488772857745
12678,1.25,41443.71531573895,41461.13808216239,9.136678737670705,2.0022488772857745
12679,1.25,41461.13808216239,41478.56084769034,9.136678268060932,2.0022488772857745
12680,1.25,41478.56084769034,41495.983612299766,9.136677786377188,2.0022488772857745
12681,1.25,41495.983612299766,41513.40637596764,9.136677292614928,2.0022488772857745
12682,1.25,41513.40637596764,41530.82913867093,9.136676786782694,2.0022488772857745
12683,1.25,41530.82913867093,41548.25190038661,9.13667626887013,2.0022488772857745
12684,1.25,41548.25190038661,41565.67466109168,9.136675738887591,2.0022488772857745
12685,1.25,41565.67466109168,41583.09742076308,9.136675196827081,2.0022488772857745
12686,1.25,41583.09742076308,41600.520179377796,9.136674642691329,2.0022488772857745
12687,1.25,41600.520179377796,41617.9429369128,9.136674076481786,2.0022488772857745
12688,1.25,41617.9429369128,41635.36569334508,9.136673498196453,2.0022488772857745
12689,1.25,41635.36569334508,41652.78844865159,9.136672907836967,2.0022488772857745
12690,1.25,41652.78844865159,41670.21120280933,9.136672305402966,2.0022488772857745
12691,1.25,41670.21120280933,41687.63395579526,9.136671690890449,2.0022488772857745
12692,1.25,41687.63395579526,41705.05670758634,9.136671064307775,2.0022488772857745
12693,1.25,41705.05670758634,41722.47945815956,9.136670425645498,2.0022488772857745
