trajectory,C,u_per,I,u,soc,R1,C1,R0,k,s
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97822225,0.0078987,1833.584,0.008969107,0.03082886,18.479858
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9780667,0.007899045,1833.536,0.008969107,0.03082886,18.48532
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9779111,0.007899389,1833.4883,0.008969107,0.03082886,18.490782
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97775555,0.007899727,1833.4403,0.008969107,0.03082886,18.496248
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9776,0.00790007,1833.3922,0.008969107,0.03082886,18.501713
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97744447,0.007900411,1833.3444,0.008969107,0.03082886,18.507175
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9772889,0.00790075,1833.2963,0.008969107,0.03082886,18.512644
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97713333,0.007901083,1833.2488,0.008969107,0.03082886,18.518118
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97697777,0.007901419,1833.2006,0.008969107,0.03082886,18.523588
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9768222,0.007901753,1833.1527,0.008969107,0.03082886,18.529062
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9766667,0.007902088,1833.1049,0.008969107,0.03082886,18.534536
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9765111,0.007902416,1833.0569,0.008969107,0.03082886,18.540014
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97635555,0.007902748,1833.0092,0.008969107,0.03082886,18.545488
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9762,0.007903076,1832.9612,0.008969107,0.03082886,18.55097
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9760444,0.007903402,1832.9135,0.008969107,0.03082886,18.55645
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9758889,0.007903729,1832.8654,0.008969107,0.03082886,18.561932
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97573334,0.007904055,1832.8176,0.008969107,0.03082886,18.567417
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9755778,0.007904378,1832.7697,0.008969107,0.03082886,18.5729
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9754222,0.007904698,1832.7218,0.008969107,0.03082886,18.578388
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9752667,0.007905017,1832.6741,0.008969107,0.03082886,18.583874
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9751111,0.007905336,1832.6263,0.008969107,0.03082886,18.589365
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.97495556,0.007905656,1832.5785,0.008969107,0.03082886,18.59486
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9748,0.00790597,1832.5304,0.008969107,0.03082886,18.600353
0,0.56,26.5,2.787800681234435,-3.8089113530326593,0.9746444,0.007906287,1832.4825,0.008969107,0.03082886,18.605852
